mean,std,min,max,range,median,rms,skewness,kurtosis,p5,p25,p75,p95,iqr,energy,zero_crossing_rate,mean_slope,max_slope,power_vlow,power_low,power_mid,power_high,total_power,norm_power_vlow,norm_power_low,norm_power_mid,norm_power_high,spectral_mean,spectral_std,peak_frequency,spectral_entropy,p_amp,q_amp,r_amp,s_amp,t_amp,pq_amp,rs_amp,rt_amp,st_amp,pq_interval,qrs_interval,qt_interval,st_interval,p_q_slope,q_r_slope,r_s_slope,s_t_slope,r_prominence,p_prominence,t_prominence,approx_mean,approx_std,approx_energy,approx_max,approx_min,detail_1_mean,detail_1_std,detail_1_energy,detail_1_max,detail_1_min,detail_2_mean,detail_2_std,detail_2_energy,detail_2_max,detail_2_min,detail_3_mean,detail_3_std,detail_3_energy,detail_3_max,detail_3_min,detail_4_mean,detail_4_std,detail_4_energy,detail_4_max,detail_4_min
0.1848276537166984,0.17206255069463852,-0.4103560164735427,0.9669943989035221,1.3773504153770648,0.19553377957199092,0.2525208564256917,0.22175378363443418,6.407370495911129,-0.028131457271463642,0.12580730381289434,0.2533567105982383,0.36851787168043143,0.12754940678534393,11.095420229813875,0.022988505747126436,0.04009849932731264,0.3926849212936647,0.034161261578419776,6.291861121044715e-05,0.004255162196232589,0.010478612077322827,0.04896398802623212,0.6976813563494484,0.001284997683945575,0.08690391383056698,0.21400650763391624,15.389762485985907,15.176707011235393,0.0,4.312038856391873,0.3779032766409267,0.2039973845256009,0.33988920271133494,-0.4103560164735427,0.9669943989035221,0.1739058921153258,0.7502452191848776,-0.6271051961921872,-1.3773504153770648,0.072,0.056,0.076,0.02,-2.4153596127128587,4.853279220919073,-26.79447211374563,68.86752076885324,0.7502452191848776,0.318503441350656,1.3773504153770648,0.7140694590083115,0.15807363761416954,9.093001942348975,1.0914460685969707,0.39771557877179864,0.007491630802793274,0.2683710820616279,1.2253457577232443,0.45735508315581713,-0.5002984821222378,0.016679822301929926,0.3685223554309575,3.6743474589589336,1.284682364528925,-1.3265627515688874,9.312358744488491e-05,0.09928994402072569,0.4732080794707863,0.38396628561542656,-0.47276563691941326,9.532040255078188e-08,0.007737801161159779,0.0053886210136858455,0.0345889000915883,-0.032203519802597225
0.18808231301784523,0.1721831061395231,-0.42401686366929303,0.9707556634448022,1.3947725271140952,0.2048081929672032,0.25499407544097374,0.258019656314741,6.577528674581622,-0.022892012073892205,0.12330574550153311,0.249693129275174,0.36828406800891844,0.1263873837736409,11.313824260739477,0.022988505747126436,0.04010951142261476,0.39733673864809294,0.03537495647014271,1.5838838328196768e-05,0.004387278976000998,0.01042024259628166,0.050198467233286574,0.7047019245776014,0.0003155243417012949,0.08739866409888698,0.20758089181997977,14.033135491982033,11.162563073632066,0.0,4.090087000069697,0.9707556634448022,0.24448950899646094,0.2700900983102197,0.018000963639325462,0.389552561327706,0.7262661544483413,0.2520891346708942,-0.11946246301748631,-0.37155159768838053,0.068,0.068,0.128,0.06,-10.680384624240313,0.8000184160549608,-7.002475963080395,6.192526628139675,0.2520891346708942,1.361457506274552,0.37155159768838053,0.7713401136136014,0.06924335132088981,10.195923613717058,0.8742226108764992,0.6485268012614678,0.04301315161655329,0.34230311894802595,2.023366459710095,0.8159946542998929,-0.5358942721907438,-0.030954226657884047,0.3168464701005095,2.736445943604799,0.7844804222450059,-1.2370418113603496,-0.0004242960488765682,0.08354588302941277,0.33504454071846784,0.35722678637367783,-0.2355827029897985,7.147662219675084e-06,0.007988937317484518,0.005744085349659473,0.03462190506432876,-0.03534765754271907
0.18759087212030176,0.17052338489144597,-0.4005013491195355,1.0,1.4005013491195355,0.1967502109459891,0.2535124456465434,0.3417443228510162,7.253552950391132,-0.01709840616185372,0.13189430267144753,0.23969481032089168,0.35676113166542334,0.10780050764944415,11.182729456998343,0.022988505747126436,0.038945325079026365,0.4047650926768114,0.0351903353028554,1.5286517945033765e-05,0.004183616648312246,0.010340011345506831,0.04972944684181224,0.7076357678941154,0.00030739368554932216,0.08412755246645302,0.2079253239714906,14.16785592550588,11.511636454184353,0.0,4.092736386371805,1.0,0.2276466564720272,0.255508702466279,0.008292472721218802,0.3748030980973802,0.7723533435279728,0.2472162297450602,-0.11929439563110122,-0.3665106253761614,0.064,0.072,0.14,0.068,-12.068020992624575,0.7739457220625499,-6.867117492918339,5.389862137884727,0.2472162297450602,1.4005013491195355,0.3665106253761614,0.7518858369814324,0.05628976813919218,9.664514447457364,0.8652622795292558,0.6632914173959519,0.05066146296148364,0.3486720739401068,2.1103595825765815,0.9212637505087375,-0.5195003129679346,-0.03336018495673053,0.30731967083378897,2.5800736145868632,0.7636623345588436,-1.1148156544322791,0.000348785039172593,0.08095518913353539,0.3145854863352018,0.3129393666244744,-0.21816912244252987,-8.944939448197162e-07,0.00803014770924658,0.005803494572919374,0.03570213549665084,-0.03854811253731137
0.18785888981535998,0.16776544972544896,-0.3983146846837168,0.9600751557745892,1.358389840458306,0.19788372656565034,0.2518654573462619,0.17257251135244628,6.397738022744413,-0.013810034218612082,0.12257846028604197,0.2535726982106587,0.369930312013251,0.13099423792461673,11.037900297138055,0.034482758620689655,0.038576989852287365,0.3936414085063107,0.03529096248265956,1.718758722188703e-05,0.0042984205579562566,0.009756302899826323,0.049363581500569256,0.7149190032383,0.0003481835535310343,0.08707675633111604,0.19764171486855778,14.320881486985412,12.44664360261482,0.0,4.130477637186265,0.9600751557745892,0.247465109821269,0.2769985575892784,-0.00644127916116688,0.38604789476729495,0.7126100459533202,0.28343983675044526,-0.10904933717801657,-0.39248917392846183,0.064,0.076,0.132,0.056,-11.134531968020628,0.8203735491113714,-7.085995918761132,7.008735248722533,0.28343983675044526,1.358389840458306,0.39248917392846183,0.773866397487145,0.07367245827994542,10.273046148568616,0.8865188434982665,0.6676454895958566,0.06065606639515145,0.353759417036375,2.1900230200516306,0.9219400793089915,-0.5154311736339436,-0.03805436080193261,0.29111578025951446,2.327306361088038,0.7427138786756158,-0.8857032304422041,-0.0001289525045438574,0.08020971994206917,0.3088135584928126,0.3157137995651775,-0.23151041323838328,1.9769748593848965e-07,0.007884138606932553,0.005594367745116782,0.03231803770522165,-0.0386405528340251
0.18809470804805173,0.1683132467394678,-0.41029086625169287,0.96034458254988,1.3706354488015728,0.19908357701851886,0.2524063553551352,0.278109993079891,6.843654795646394,-0.01960171425920029,0.12744862721916744,0.2517062721747188,0.3625125711175878,0.12425764495555136,11.085360470917326,0.022988505747126436,0.039749443889447345,0.39186188555222157,0.035379619195681826,9.61839667379325e-06,0.004110420882605069,0.010044335167723118,0.049544293122817724,0.714100796795659,0.0001941373277836409,0.08296456813735438,0.20273445304434426,14.07950261568665,11.46969069430916,0.0,4.087416795251464,0.96034458254988,0.22977945481530537,0.2549961220363268,0.014534166544249327,0.38485360242268785,0.7305651277345746,0.2404619554920775,-0.12985748038636102,-0.3703194358784385,0.068,0.072,0.132,0.06,-10.743604819626096,0.7880208506569203,-6.011548887301937,6.171990597973975,0.2404619554920775,1.3706354488015728,0.3703194358784385,0.7762861425870203,0.07293780997149607,10.334981688033254,0.8911935081889032,0.6674830819281379,0.05745968856802498,0.3602994035190241,2.2629936917704825,1.0037271949328854,-0.5353196508150652,-0.03246870293546694,0.28890533429874965,2.2820537391277655,0.7921254226764769,-0.993896520663521,-0.00036169451746010176,0.08251606272941306,0.32683350870184286,0.3531779103589201,-0.30956565195653774,9.47677621437821e-07,0.007885394078130187,0.005596149659895314,0.03239385827577352,-0.03902390054079452
0.18769907988891082,0.1712772702469733,-0.41220416134188553,0.961977568397363,1.3741817297392487,0.20591675523895592,0.25410007456590494,0.09636002501839618,6.3361858404601,-0.02640496348756989,0.12436521226777625,0.2548778635648041,0.375207551080919,0.13051265129702783,11.23463153362533,0.034482758620689655,0.03906534407148064,0.39404317820994716,0.03523094459114373,1.0935361573929691e-05,0.004492591833188313,0.010164100170133613,0.049898895304543466,0.7060465843205919,0.00021915037411527604,0.09003389365173475,0.20369389158016363,14.11182477027528,11.586415126580777,0.0,4.099329771314702,0.961977568397363,0.26257815735573553,0.2707445707187275,-0.0002699378236019623,0.4046524630759296,0.6993994110416275,0.27101450854232945,-0.13390789235720213,-0.4049224008995316,0.064,0.072,0.14,0.068,-10.928115797525429,0.22684481563866538,-7.528180792842485,5.954741189698994,0.27101450854232945,1.3741817297392487,0.4049224008995316,0.7707273088285839,0.07703064950574921,10.199223194136291,0.913212321305455,0.6354185608502524,0.05006215964446883,0.3490758423197813,2.1141227798320625,0.8504086149030884,-0.5413394369669394,-0.03345550129198087,0.3079077491892516,2.590014219592198,0.7686570342409956,-1.1526505849919018,-6.00202570661112e-05,0.08162837880641745,0.3198333997917715,0.3369879239755088,-0.23151241234743614,-1.3996755663240782e-05,0.00795692134851266,0.005698151393002704,0.03442963335651218,-0.036969238248395896
0.18765038302240933,0.1691805540117558,-0.3817645492026691,0.9804389170227057,1.3622034662253748,0.19756891692676926,0.252655350436482,0.2979137167294631,6.6455748859232315,-0.01519602832602612,0.1309413894240345,0.2494119752332668,0.37451487218979407,0.11847058580923231,11.107242342127588,0.022988505747126436,0.03876482963994421,0.3946374577519489,0.035212666248456925,1.0289407037897888e-05,0.004406684298936798,0.009893905143586335,0.0495236952748248,0.7110266318587329,0.00020776735218965925,0.08898133054253164,0.19978123782325807,14.030309163802505,11.453677770412522,0.0,4.0749696909,0.9804389170227057,0.24437722573505072,0.26168211440693656,0.03773676982780838,0.39278517164967175,0.736061691287655,0.22394534457912818,-0.1311030572427352,-0.35504840182186337,0.076,0.056,0.124,0.068,-9.685022253784934,0.7210370279952435,-6.9982920180977555,5.221300026792108,0.22394534457912818,1.3578301322447643,0.35504840182186337,0.7626423620028954,0.06582001848589675,9.961246001632265,0.8920057498996818,0.6461680883616443,0.0577588704470229,0.3534960301081286,2.1810240170978896,0.9376775435435891,-0.5185568850651069,-0.03510800247351014,0.29788084822198757,2.429070432528531,0.7828261486115325,-0.9561133420828013,0.00015962117756410446,0.07957794770394697,0.30396841150523746,0.3017345996859955,-0.21125946116272062,7.42842617091897e-07,0.007902848385066998,0.005620951183425409,0.03322083676542016,-0.03859717888500874
0.18770193097557564,0.17200625043377551,-0.4280446221504708,0.9705459664401141,1.398590588590585,0.20058491975375015,0.2545941183143209,0.1265632767744493,6.638938044226165,-0.013934718224859907,0.1267159054613783,0.25200435568949564,0.3633992349599662,0.12528845022811735,11.27836072396288,0.022988505747126436,0.04005786326339471,0.40091091327695594,0.03523201489195976,1.1732598264420137e-05,0.003942906946134407,0.01083830886216356,0.050025089800185704,0.7042868894925797,0.00023453427692550754,0.07881858807017615,0.21665745939597147,14.096668061026502,11.074690496376965,0.0,4.0645550631025,0.9705459664401141,0.22011400525326708,0.2730060644827592,0.014996861966909192,0.3757764040462257,0.7504319611868471,0.25800920251585,-0.10277033956346648,-0.3607795420793165,0.084,0.056,0.12,0.064,-8.93371382365294,3.305753701843259,-6.45023006289625,5.6371803449893205,0.25800920251585,1.398590588590585,0.3607795420793165,0.7658526547411499,0.0608923549004039,10.034048850209526,0.8873563576290078,0.6715725374291562,0.060196311020852676,0.35618730176813584,2.2183808266235325,0.9503401774851168,-0.5264978276434933,-0.03379270664624337,0.30342588952773136,2.5166488713707005,0.7766114665757914,-1.0091535912919232,-0.00018637513176694362,0.08643719795099643,0.35862834841485525,0.35748042457647694,-0.29714588444327766,3.1167234229427987e-06,0.008171006897103757,0.006008882708383387,0.03243494957545014,-0.04009881197516081
0.18756361129731725,0.16620307360461528,-0.4164614637497259,0.942201346239816,1.358662809989542,0.20211156776036343,0.250606404464276,0.16803842780302483,6.713187888007571,-0.02280987622207367,0.13554788847723698,0.2541434674831575,0.35894285096328055,0.11859557900592055,10.927821172781139,0.022988505747126436,0.038344579762158576,0.3889870262691626,0.0351801082828911,2.336317297047876e-05,0.004078396502149048,0.00970987764679359,0.048991839119771716,0.7180809888946057,0.0004768788718741944,0.08324644625359906,0.19819377719329093,13.808587892217083,10.783728383012894,0.0,4.053585425032555,0.942201346239816,0.24746548734103424,0.25459784418944587,0.012849566155370251,0.3796116132641092,0.6947358588987818,0.24174827803407561,-0.12501376907466333,-0.36676204710873894,0.064,0.072,0.136,0.064,-10.855247795293465,0.1981210235669896,-6.715229945390989,5.730656986074046,0.24174827803407561,1.3181376035524937,0.36676204710873894,0.7516244501674172,0.060637969638127266,9.666476716672214,0.884646845404819,0.6563921801093786,0.04230377682184394,0.3306197364157569,1.8886833338972884,0.7877479248326723,-0.5446637510507689,-0.03076933008852066,0.30558199274742476,2.5468318610707548,0.7489351377813288,-1.2036803029027834,0.00018571569955740108,0.08073187052493601,0.3128481316212525,0.34380731348647253,-0.2339660995129426,-5.909980740271722e-06,0.007779195908984997,0.005446433152641714,0.03495640521146334,-0.03490222604385928
0.18788752407952422,0.17154530579932337,-0.40634760144200954,0.9818114366680386,1.3881590381100481,0.2014579382929652,0.254419955283616,0.1888369234886462,6.663498960016321,-0.01688623506164568,0.13764870756727265,0.24469637110820586,0.3621542914155333,0.1070476635409332,11.262935374493988,0.022988505747126436,0.0399594707602263,0.3983670943073012,0.03530172170473383,1.304877103771892e-05,0.004098061489555774,0.010602424523129879,0.050015615855497145,0.7058139963071927,0.0002608939391133129,0.08193563988886406,0.21198228476805972,14.221681419191265,11.83492610417578,0.0,4.097039388844996,0.9818114366680386,0.23622306223110212,0.25343124618520596,0.001862404768833148,0.38580758260905257,0.7455883744369365,0.2515688414163728,-0.1323763364238466,-0.3839451778402194,0.068,0.072,0.132,0.06,-10.964534918190243,0.5377557485657449,-6.28922103540932,6.39908629733699,0.2515688414163728,1.3816024971704612,0.3839451778402194,0.7634381418545971,0.06252361489768617,9.974698980590658,0.876841491485293,0.6694407351952258,0.045705691023211974,0.34621399239910194,2.0732033583221905,0.8799376483042901,-0.5575016517231829,-0.031111834715806815,0.3119498012206398,2.6535768680064686,0.8114440105434317,-1.1019912627769177,-0.00020943670380144225,0.0833194386556353,0.3332242906379076,0.3193774912726966,-0.23009922569753413,-8.530299660235799e-07,0.00794111776707918,0.0056755216906452695,0.03329632812491873,-0.03733177794364083
