Time (s),R_Peak_Index,Beat_Type,Confidence
0.856,214,Normal,0.7243121781784627
1.712,428,Normal,0.6960171069670855
2.572,643,Normal,0.6633764922203479
3.428,857,Normal,0.6926639386570588
4.284,1071,Normal,0.6754171474091809
5.144,1286,Normal,0.6824706857264871
6.0,1500,Normal,0.6901471777309098
6.856,1714,Normal,0.7187506808731342
7.716,1929,Normal,0.6615191854637266
8.572000000000001,2143,Normal,0.6734074066855985
9.428,2357,Normal,0.700627370584675
